"pitcher","game_year","n_pitches","tunnel_quality_arsenal","tunnel_quartile","tunnel_bucket","avg_xRV","avg_actual_rv","tunneling_plus","percentile"
643361,2024,450,0.566304599431524,"Q3","50-60%",-0.00737923277600203,-0.0359533333333333,98.3,24.5
661527,2023,2286,0.581092741969456,"Q4 (Best)","50-60%",-0.00741407891777142,-0.00246981627296588,98.3,24.5
663567,2024,3117,0.551265300889353,"Q2","40-50%",-0.00737654095193352,-0.000240615976900866,98.3,24.5
666214,2023,5778,0.544015470514843,"Q2","40-50%",-0.00740011971606479,0.00483385254413292,98.3,24.5
666277,2024,1557,0.568972491689772,"Q4 (Best)","50-60%",-0.00740282720749021,-0.00266281310211946,98.3,24.5
668834,2025,657,0.540901699855452,"Q1 (Worst)","30-40%",-0.00734964469144401,-0.0178949771689498,98.3,24.5
669160,2025,6507,0.543642958432024,"Q1 (Worst)","40-50%",-0.00742654697448699,-0.0042706316274781,98.3,24.5
676604,2025,723,0.536219374893794,"Q1 (Worst)","30-40%",-0.00740617947158775,0.00998755186721992,98.3,24.5
681810,2025,420,0.542492376293481,"Q1 (Worst)","40-50%",-0.00742272214690404,-0.0219142857142857,98.3,24.5
682227,2024,765,0.542824759142601,"Q1 (Worst)","40-50%",-0.00740997067369594,-0.00685882352941177,98.3,24.5
683232,2023,1077,0.519411719920513,"Q1 (Worst)","30-40%",-0.00740461764483606,-0.0158718662952646,98.3,24.5
685107,2023,165,0.550890833895615,"Q2","40-50%",-0.00738854904742435,-0.00369090909090909,98.3,24.5
690986,2024,6210,0.543026892615081,"Q1 (Worst)","40-50%",-0.00742494721126046,-0.0068231884057971,98.3,24.5
694462,2025,2553,0.532264453879354,"Q1 (Worst)","30-40%",-0.00740506576197225,-0.014978848413631,98.3,24.5
455119,2023,2163,0.578070420513752,"Q4 (Best)","50-60%",-0.00734523444791872,-0.0279680998613037,98.2,23.8
527048,2023,6639,0.5708135966544,"Q4 (Best)","50-60%",-0.00727949775965234,-0.00638861274288296,98.2,23.8
571616,2023,201,0.567555111898264,"Q3","50-60%",-0.00730101137905062,-0.0114925373134328,98.2,23.8
596133,2023,6711,0.566379367049188,"Q3","50-60%",-0.00733815642145612,0.00709029950827,98.2,23.8
605156,2024,1209,0.562866752086483,"Q3","40-50%",-0.00733216175914832,-0.00236476426799007,98.2,23.8
607188,2023,186,0.612431129911893,"Q4 (Best)","70-80%",-0.00729392188828393,0.023758064516129,98.2,23.8
664192,2025,1890,0.546721851850581,"Q2","40-50%",-0.00732203866565315,-0.0145968253968254,98.2,23.8
666205,2024,2166,0.53997482638819,"Q1 (Worst)","30-40%",-0.00728331289730069,-0.0119168975069252,98.2,23.8
669461,2025,7158,0.544130172970143,"Q2","40-50%",-0.0073343694853313,-0.00777996647108131,98.2,23.8
670036,2024,1155,0.560115042590406,"Q3","40-50%",-0.00731672139235662,-0.0154675324675325,98.2,23.8
671106,2024,4974,0.552006917881362,"Q2","40-50%",-0.00732708409858172,0.00629553679131484,98.2,23.8
676477,2023,3576,0.568244207056973,"Q3","50-60%",-0.00728237054046235,-0.0034010067114094,98.2,23.8
676508,2024,465,0.513461898041891,"Q1 (Worst)","20-30%",-0.00731338559708092,-0.0104322580645161,98.2,23.8
676714,2023,717,0.587774497551374,"Q4 (Best)","60-70%",-0.00733089993174956,-0.00195397489539749,98.2,23.8
680232,2023,225,0.531230430517614,"Q1 (Worst)","30-40%",-0.00733935447007146,-0.01172,98.2,23.8
680735,2023,1734,0.574036474671353,"Q4 (Best)","50-60%",-0.00734173710954634,-0.0136557093425606,98.2,23.8
689266,2024,87,0.539657900769724,"Q1 (Worst)","30-40%",-0.00727446272804659,0.0140344827586207,98.2,23.8
700270,2024,1401,0.536101194646788,"Q1 (Worst)","30-40%",-0.00730987744566124,-0.00801498929336188,98.2,23.8
518876,2023,8394,0.570228307378023,"Q4 (Best)","50-60%",-0.00721411546751932,-0.0134292351679771,98.1,23
541640,2023,2865,0.572246931632159,"Q4 (Best)","50-60%",-0.00721763727523805,0.00360314136125654,98.1,23
547001,2024,1152,0.537028818163509,"Q1 (Worst)","30-40%",-0.00722519782612589,-0.0175338541666667,98.1,23
570257,2023,645,0.557764913879516,"Q3","40-50%",-0.00720552840557079,0.00357674418604651,98.1,23
579328,2025,9264,0.529544576679479,"Q1 (Worst)","30-40%",-0.00723950571765917,-0.00669527202072539,98.1,23
596001,2024,2817,0.567580118071342,"Q3","50-60%",-0.00722106903207739,-0.0238029818956337,98.1,23
621199,2024,1488,0.546123686520908,"Q2","40-50%",-0.00722635184369973,-0.00741733870967742,98.1,23
657272,2023,63,0.638509692563722,"Q4 (Best)","80-90%",-0.00723809090309909,0.0481904761904762,98.1,23
657424,2025,1593,0.565877079202381,"Q3","50-60%",-0.00726937802777095,-0.0101337099811676,98.1,23
663372,2024,7722,0.545412588302464,"Q2","40-50%",-0.00720158389332129,-0.00828399378399378,98.1,23
664062,2025,1827,0.541695223450467,"Q1 (Worst)","40-50%",-0.0072459936131239,-0.003623973727422,98.1,23
670810,2023,558,0.535276835922125,"Q1 (Worst)","30-40%",-0.00722008497154269,0.0223817204301075,98.1,23
674003,2023,2922,0.600608614422948,"Q4 (Best)","60-70%",-0.00719935023388022,-0.00534086242299795,98.1,23
678368,2025,3966,0.546260551027925,"Q2","40-50%",-0.00719791048681374,-0.00460816944024206,98.1,23
680689,2023,990,0.553879778870215,"Q2","40-50%",-0.00722737603607653,0.00803939393939394,98.1,23
682227,2023,5808,0.543821254138786,"Q2","40-50%",-0.00722966076298592,-0.00748037190082645,98.1,23
686651,2023,663,0.531808919633513,"Q1 (Worst)","30-40%",-0.00724725269452285,0.00938914027149321,98.1,23
607455,2023,462,0.537381201624984,"Q1 (Worst)","30-40%",-0.0071232997204363,-0.0100974025974026,98,22.6
608718,2023,3258,0.558001886634714,"Q3","40-50%",-0.0071937155355269,-0.0140202578268877,98,22.6
621219,2023,99,0.555248263781446,"Q2","40-50%",-0.00719334745328083,0.0763333333333333,98,22.6
622251,2023,1077,0.525770304829518,"Q1 (Worst)","30-40%",-0.00717245352733848,-0.0121142061281337,98,22.6
641703,2024,1779,0.569731379464374,"Q4 (Best)","50-60%",-0.00717514864293894,-0.0178094435075885,98,22.6
656458,2024,141,0.538233143061511,"Q1 (Worst)","30-40%",-0.00715022996820985,0.0748936170212766,98,22.6
657031,2023,1023,0.556678387895008,"Q3","40-50%",-0.0071659240716291,0.00291788856304985,98,22.6
676282,2025,4911,0.538344906305298,"Q1 (Worst)","30-40%",-0.00712496590538773,-0.0126493585827734,98,22.6
678368,2024,3264,0.541580361894771,"Q1 (Worst)","40-50%",-0.00718833004084311,-0.00556709558823529,98,22.6
680573,2024,6885,0.552916985548776,"Q2","40-50%",-0.00718945608608769,-0.0133755991285403,98,22.6
685107,2024,723,0.544332074172521,"Q2","40-50%",-0.00718355209434297,0.000535269709543569,98,22.6
687606,2025,1338,0.553810783307141,"Q2","40-50%",-0.00715029991502407,0.00128923766816144,98,22.6
605135,2024,8877,0.537789001887877,"Q1 (Worst)","30-40%",-0.00708733516302815,-0.00730584656978709,97.9,21.9
605288,2023,5541,0.543545515408685,"Q1 (Worst)","40-50%",-0.00709040282727694,-0.00662100703844071,97.9,21.9
607625,2025,7140,0.528537284467297,"Q1 (Worst)","30-40%",-0.007042499642759,-0.00742142857142857,97.9,21.9
608337,2023,9543,0.562397495348765,"Q3","40-50%",-0.00705297608233711,-0.00349669915121031,97.9,21.9
621244,2024,8445,0.564018575931054,"Q3","50-60%",-0.00707290977451348,-0.0134447602131439,97.9,21.9
623167,2025,2019,0.528497485464157,"Q1 (Worst)","30-40%",-0.00706387926966191,-0.0185274888558692,97.9,21.9
646241,2023,408,0.546378234142444,"Q2","40-50%",-0.00708504056659448,-0.00063970588235294,97.9,21.9
663372,2023,2313,0.554223373400644,"Q2","40-50%",-0.00710511987138556,-0.0108949416342412,97.9,21.9
665871,2023,5115,0.561900192138463,"Q3","40-50%",-0.00704897352186789,-0.00997712609970674,97.9,21.9
669422,2024,981,0.551323780418762,"Q2","40-50%",-0.007102256508612,0.00425076452599388,97.9,21.9
678226,2023,249,0.622468887476493,"Q4 (Best)","70-80%",-0.00709708223921662,0.0105060240963855,97.9,21.9
680735,2025,1275,0.559045438033277,"Q3","40-50%",-0.00709989291816087,0.0182870588235294,97.9,21.9
687830,2025,1389,0.557962513309917,"Q3","40-50%",-0.00711413122056121,0.00109071274298056,97.9,21.9
690986,2023,1758,0.545725164468414,"Q2","40-50%",-0.00706758890948624,-0.0083839590443686,97.9,21.9
701552,2025,1068,0.568310783390232,"Q4 (Best)","50-60%",-0.00710688266582529,-0.00659550561797753,97.9,21.9
489119,2024,336,0.567474482491906,"Q3","50-60%",-0.00698833992266503,-0.0121696428571429,97.8,21
502043,2023,9066,0.558589841007753,"Q3","40-50%",-0.00702725041665901,-0.00579583057577763,97.8,21
543101,2023,4524,0.563835226210672,"Q3","50-60%",-0.00697551586891443,-0.00430106100795756,97.8,21
543294,2025,7713,0.55155200822897,"Q2","40-50%",-0.00702226582181403,-0.00961804745235317,97.8,21
572020,2023,5067,0.556711040872446,"Q3","40-50%",-0.00703761773129448,-0.0052534043812907,97.8,21
592254,2025,303,0.557937122670903,"Q3","40-50%",-0.0070052987101746,0.000158415841584159,97.8,21
596271,2025,807,0.581525731412718,"Q4 (Best)","50-60%",-0.00698863071089586,0.00153903345724907,97.8,21
608032,2023,3330,0.537619741682462,"Q1 (Worst)","30-40%",-0.0070037478431881,-0.00937117117117117,97.8,21
641585,2025,210,0.477401874031174,"Q1 (Worst)","10-20%",-0.00701743310699905,-0.0192857142857143,97.8,21
643361,2025,642,0.539331430012868,"Q1 (Worst)","30-40%",-0.00701262537033948,-0.0211168224299065,97.8,21
656354,2024,426,0.518789873219016,"Q1 (Worst)","20-30%",-0.00696366174580221,-0.00875352112676056,97.8,21
656457,2025,2517,0.528113954584804,"Q1 (Worst)","30-40%",-0.00696583021331495,-0.0136746126340882,97.8,21
660261,2023,4173,0.546240116897574,"Q2","40-50%",-0.00698889895051315,-0.00534076204169662,97.8,21
663568,2025,5061,0.550910019939342,"Q2","40-50%",-0.00703953882236894,-0.0171719027860107,97.8,21
669854,2025,2379,0.561280123059869,"Q3","40-50%",-0.00703892851707365,-0.0140050441361917,97.8,21
669952,2023,747,0.551531253083651,"Q2","40-50%",-0.00702151227664122,0.00102008032128514,97.8,21
676282,2024,2133,0.547295432335106,"Q2","40-50%",-0.00697837263666556,-0.00284950773558368,97.8,21
676961,2024,180,0.564757241598875,"Q3","50-60%",-0.00703804857184878,0.0067,97.8,21
681810,2024,519,0.558032445774652,"Q3","40-50%",-0.00696909977097486,-0.0142774566473988,97.8,21
682995,2025,138,0.534891336936397,"Q1 (Worst)","30-40%",-0.00698223998243402,-0.0245,97.8,21
699134,2025,381,0.548562975936402,"Q2","40-50%",-0.00698655611216334,-0.0207637795275591,97.8,21
815083,2025,1215,0.569354088065078,"Q4 (Best)","50-60%",-0.00698190507283909,-0.00322222222222222,97.8,21
493603,2024,2991,0.537394075445565,"Q1 (Worst)","30-40%",-0.00693783129067281,-0.0129448345035105,97.7,20.6
542947,2023,1365,0.587324606035667,"Q4 (Best)","60-70%",-0.00695070280571299,-0.00919340659340659,97.7,20.6
608334,2023,462,0.533572099800389,"Q1 (Worst)","30-40%",-0.00694220304578337,-0.0170324675324675,97.7,20.6
641672,2025,1755,0.589550101410849,"Q4 (Best)","60-70%",-0.0069062529247688,0.00656752136752137,97.7,20.6
641793,2024,7422,0.574109016298275,"Q4 (Best)","50-60%",-0.00694180988742552,-0.00758852061438965,97.7,20.6
642100,2023,2346,0.59710853199537,"Q4 (Best)","60-70%",-0.00691433241443478,-0.0135485933503836,97.7,20.6
679525,2023,4026,0.547467788868152,"Q2","40-50%",-0.00695323834725804,0.00254321907600596,97.7,20.6
680767,2024,3927,0.548109301887175,"Q2","40-50%",-0.00692429621529722,-0.00680443086325439,97.7,20.6
693313,2025,1863,0.523619526788568,"Q1 (Worst)","30-40%",-0.00694967526716949,-0.00399194847020934,97.7,20.6
694363,2025,834,0.578139344563148,"Q4 (Best)","50-60%",-0.00694812345035833,0.00293884892086331,97.7,20.6
477132,2024,1488,0.54485493135548,"Q2","40-50%",-0.00683942712807508,-0.00565120967741935,97.6,20
543294,2023,6321,0.538497993782093,"Q1 (Worst)","30-40%",-0.0068109355626464,-0.0141476032273374,97.6,20
544150,2025,519,0.559484212759402,"Q3","40-50%",-0.00683655136320713,-0.0166011560693642,97.6,20
607067,2025,7599,0.555412420317842,"Q2","40-50%",-0.0068372414908085,-0.0101926569285432,97.6,20
641927,2023,6978,0.574382388446584,"Q4 (Best)","50-60%",-0.00680917883706689,-0.0131061908856406,97.6,20
643256,2024,1248,0.549402254842619,"Q2","40-50%",-0.00685449975389929,-0.0131225961538462,97.6,20
664141,2025,1407,0.548630626804838,"Q2","40-50%",-0.00683475652158353,-0.0203454157782516,97.6,20
669084,2024,2331,0.541370199456981,"Q1 (Worst)","40-50%",-0.00687978173471404,-0.0045032175032175,97.6,20
669165,2024,243,0.53347178782868,"Q1 (Worst)","30-40%",-0.00685611446470706,-0.0228765432098765,97.6,20
669947,2023,4341,0.548660304900748,"Q2","40-50%",-0.00685751830833151,-0.000214927436074637,97.6,20
670036,2025,2451,0.537668892877013,"Q1 (Worst)","30-40%",-0.0068398340834441,-0.020452876376989,97.6,20
672782,2024,642,0.548770958774114,"Q2","40-50%",-0.00687673440181719,-0.00529906542056075,97.6,20
685410,2023,1650,0.553368829495488,"Q2","40-50%",-0.00681405068544502,-0.00582,97.6,20
687134,2025,3099,0.550994851527809,"Q2","40-50%",-0.00684408083534022,0.0112110358180058,97.6,20
425844,2023,6633,0.540669344902167,"Q1 (Worst)","30-40%",-0.00679409031551225,-0.00269335142469471,97.5,19.5
445926,2023,1668,0.562660813332909,"Q3","40-50%",-0.00679447855370638,-0.0220161870503597,97.5,19.5
542881,2023,7266,0.532580953189761,"Q1 (Worst)","30-40%",-0.00676656958550394,-0.00500454170107349,97.5,19.5
605154,2024,2982,0.593456065827785,"Q4 (Best)","60-70%",-0.00678423542940546,-0.00508853118712274,97.5,19.5
607200,2024,8673,0.564690188725945,"Q3","50-60%",-0.00677881280856843,-0.0104278796264268,97.5,19.5
642758,2023,519,0.588037889704797,"Q4 (Best)","60-70%",-0.00677921578915241,0.0245086705202312,97.5,19.5
665871,2025,1701,0.553639539696359,"Q2","40-50%",-0.00679585076579549,-0.0111728395061728,97.5,19.5
666159,2024,1314,0.530172566436329,"Q1 (Worst)","30-40%",-0.00678095077515312,-0.00704109589041096,97.5,19.5
669952,2024,1239,0.547648081074484,"Q2","40-50%",-0.00678165480449399,-0.00525181598062954,97.5,19.5
687798,2024,642,0.561414988048674,"Q3","40-50%",-0.00680163771740409,-0.00456542056074766,97.5,19.5
694477,2025,6012,0.563973411832198,"Q3","50-60%",-0.00679146711509165,-0.00905089820359281,97.5,19.5
695534,2025,507,0.542290087299178,"Q1 (Worst)","40-50%",-0.00677878706982585,0.0365739644970414,97.5,19.5
453286,2024,2007,0.544438052396954,"Q2","40-50%",-0.00667687102803421,-0.0117772795216741,97.4,19
453286,2025,4158,0.544842592458198,"Q2","40-50%",-0.00671877585517292,-0.00436147186147186,97.4,19
471911,2025,2331,0.549336574682005,"Q2","40-50%",-0.00666922459459576,0.00917503217503217,97.4,19
572888,2023,102,0.566367230046653,"Q3","50-60%",-0.00671130709473372,-0.0108235294117647,97.4,19
605400,2025,4704,0.552888441035088,"Q2","40-50%",-0.00667221647103249,-0.00373533163265306,97.4,19
608372,2025,7695,0.545718946030009,"Q2","40-50%",-0.00672692690637653,-0.00253060428849903,97.4,19
621112,2024,3567,0.563714596376237,"Q3","50-60%",-0.00669348529068124,-0.00513793103448276,97.4,19
642545,2023,3987,0.57171108832929,"Q4 (Best)","50-60%",-0.00671031993431379,0.00137697516930023,97.4,19
657053,2023,4767,0.538098147993794,"Q1 (Worst)","30-40%",-0.00667498184524129,-0.0108067967275016,97.4,19
669432,2023,990,0.605063549085981,"Q4 (Best)","60-70%",-0.00670695491229928,-0.0152878787878788,97.4,19
680573,2023,291,0.559801166512498,"Q3","40-50%",-0.00665945272302236,0.0131649484536082,97.4,19
702795,2025,693,0.537174050284657,"Q1 (Worst)","30-40%",-0.0066936746550481,0.0123766233766234,97.4,19
502043,2024,8223,0.557748475261348,"Q3","40-50%",-0.00660466107892126,-0.00564100693177672,97.3,18.1
502171,2023,7473,0.532359726506347,"Q1 (Worst)","30-40%",-0.00657791489925157,-0.00506382978723404,97.3,18.1
506433,2024,3774,0.524673328412958,"Q1 (Worst)","30-40%",-0.00664534905994925,-0.0174324324324324,97.3,18.1
519008,2023,153,0.579732121114857,"Q4 (Best)","50-60%",-0.0066481662558063,0.0197843137254902,97.3,18.1
594835,2023,2424,0.559569739935184,"Q3","40-50%",-0.00658214003793672,-0.00865717821782178,97.3,18.1
605218,2023,1668,0.556388021317112,"Q3","40-50%",-0.00664206485722755,-0.0108111510791367,97.3,18.1
605488,2024,1692,0.574196379340878,"Q4 (Best)","50-60%",-0.00663503934080017,-0.00772163120567376,97.3,18.1
621111,2025,6567,0.549055715353693,"Q2","40-50%",-0.00658765738283054,-0.00574828688899041,97.3,18.1
641582,2024,324,0.544299970843518,"Q2","40-50%",-0.00661684992761972,-0.01025,97.3,18.1
642216,2024,414,0.570021624783694,"Q4 (Best)","50-60%",-0.00658297972517755,0.0322391304347826,97.3,18.1
656240,2025,2115,0.564185963352419,"Q3","50-60%",-0.00658802299686284,-0.00693900709219858,97.3,18.1
663767,2024,426,0.555255693960332,"Q2","40-50%",-0.00659722656910418,-0.0151408450704225,97.3,18.1
665152,2024,6510,0.535470893506473,"Q1 (Worst)","30-40%",-0.00660158361995117,-0.0116811059907834,97.3,18.1
668754,2023,342,0.562365756149707,"Q3","40-50%",-0.00659276472632834,-0.0318947368421053,97.3,18.1
669020,2025,2028,0.530646896168461,"Q1 (Worst)","30-40%",-0.00658540925289247,0.00882692307692308,97.3,18.1
669060,2023,3459,0.529809464561958,"Q1 (Worst)","30-40%",-0.0065966188228088,-0.0168065915004337,97.3,18.1
669920,2025,3750,0.547631669307339,"Q2","40-50%",-0.00663558448456752,-0.0022736,97.3,18.1
676440,2025,8904,0.547600365204617,"Q2","40-50%",-0.00657539966734618,-0.0097088948787062,97.3,18.1
676596,2024,1593,0.580295534949095,"Q4 (Best)","50-60%",-0.00660681192372331,-0.00533333333333333,97.3,18.1
680739,2023,1671,0.557011573680941,"Q3","40-50%",-0.00662536178493068,-0.00677019748653501,97.3,18.1
691094,2023,81,0.554085211725502,"Q2","40-50%",-0.00660762034304854,-0.00948148148148148,97.3,18.1
702352,2025,3873,0.554127316891729,"Q2","40-50%",-0.00659851248495079,-0.0114492641363284,97.3,18.1
471911,2024,5073,0.552690586531104,"Q2","40-50%",-0.00652693169459253,0.00022294500295683,97.2,17.6
547943,2023,2490,0.540977552010496,"Q1 (Worst)","30-40%",-0.00655403429167103,-0.00846626506024096,97.2,17.6
592351,2023,7161,0.555012254610625,"Q2","40-50%",-0.00654155107999253,-0.0119514034352744,97.2,17.6
621107,2025,3381,0.582883693744402,"Q4 (Best)","50-60%",-0.00650148860482399,0.00366459627329192,97.2,17.6
621389,2024,3393,0.572699329167915,"Q4 (Best)","50-60%",-0.00653546997302817,0.00866666666666667,97.2,17.6
663738,2023,2421,0.563944691179596,"Q3","50-60%",-0.00652754486101389,-0.00824163568773234,97.2,17.6
665152,2025,8067,0.544178386888613,"Q2","40-50%",-0.00649952368843205,-0.0104574191149126,97.2,17.6
669724,2024,1338,0.543577274884909,"Q1 (Worst)","40-50%",-0.00652307373631564,-0.0168340807174888,97.2,17.6
672710,2025,591,0.543912040166161,"Q2","40-50%",-0.00653125722254366,-0.00828934010152284,97.2,17.6
676961,2025,2226,0.551945166790751,"Q2","40-50%",-0.00652739124468228,0.00416576819407008,97.2,17.6
687014,2024,675,0.559118837783694,"Q3","40-50%",-0.00655969931640559,0.0143111111111111,97.2,17.6
687396,2024,165,0.558077581301482,"Q3","40-50%",-0.00650984620998233,0.000163636363636363,97.2,17.6
700241,2024,933,0.562242420141912,"Q3","40-50%",-0.00655297442424333,-0.0257106109324759,97.2,17.6
571578,2024,8655,0.561287300035922,"Q3","40-50%",-0.00643960410953306,6.86308492201041e-05,97.1,17.1
592662,2023,270,0.606137269558687,"Q4 (Best)","60-70%",-0.00648219938504755,-2.2222222222221e-05,97.1,17.1
605463,2023,1014,0.544866814571864,"Q2","40-50%",-0.0064670806683923,0.0095887573964497,97.1,17.1
656234,2024,2028,0.531703091430995,"Q1 (Worst)","30-40%",-0.00646188925604303,-0.00430917159763314,97.1,17.1
656271,2024,1725,0.573893774066909,"Q4 (Best)","50-60%",-0.00647754843764351,-0.00375652173913043,97.1,17.1
659275,2024,210,0.529222878907486,"Q1 (Worst)","30-40%",-0.00645860798452174,-0.0280285714285714,97.1,17.1
668873,2023,384,0.541002404385676,"Q1 (Worst)","30-40%",-0.00648233373803464,0.0205859375,97.1,17.1
669721,2023,648,0.538829015802728,"Q1 (Worst)","30-40%",-0.00646961098115113,-0.0210416666666667,97.1,17.1
671109,2025,906,0.560212391578407,"Q3","40-50%",-0.00642382116420295,-0.0111986754966887,97.1,17.1
676664,2023,8568,0.555544507846405,"Q2","40-50%",-0.00642171093994091,-0.00523564425770308,97.1,17.1
695445,2025,1740,0.585042629711804,"Q4 (Best)","50-60%",-0.00646227468296274,-0.0108724137931034,97.1,17.1
605288,2024,3303,0.532745170093962,"Q1 (Worst)","30-40%",-0.00641408069306345,-0.0038755676657584,97,16.6
605452,2025,2586,0.574653863971618,"Q4 (Best)","50-60%",-0.00635088288308358,-0.00219837587006961,97,16.6
621112,2023,5619,0.558498781733039,"Q3","40-50%",-0.00637673092524395,-0.00192365189535504,97,16.6
621244,2025,7752,0.558700660283192,"Q3","40-50%",-0.00637488513415443,-0.00574729102167183,97,16.6
623167,2024,8388,0.562246398020495,"Q3","40-50%",-0.0063565827948675,-0.000179184549356223,97,16.6
641726,2024,843,0.580872395508059,"Q4 (Best)","50-60%",-0.00638928664717707,0.0182384341637011,97,16.6
663542,2025,948,0.538499297626197,"Q1 (Worst)","30-40%",-0.00635027387539318,0.00177848101265823,97,16.6
663623,2023,6414,0.537542990119906,"Q1 (Worst)","30-40%",-0.00641188121086349,-0.00538587464920486,97,16.6
668874,2024,93,0.549299684838317,"Q2","40-50%",-0.00640977362091954,0.0191290322580645,97,16.6
669060,2024,4821,0.53541660626444,"Q1 (Worst)","30-40%",-0.00636133451624828,-0.0094803982576229,97,16.6
674072,2023,4155,0.551933000354923,"Q2","40-50%",-0.00639871213210203,-0.00847870036101083,97,16.6
674681,2023,255,0.561718883776313,"Q3","40-50%",-0.00639334718888516,0.0403764705882353,97,16.6
687830,2023,996,0.557332842811525,"Q3","40-50%",-0.00634898533559523,-0.0150301204819277,97,16.6
687922,2025,1314,0.558392230352091,"Q3","40-50%",-0.0063776775128628,-0.00274885844748858,97,16.6
593833,2025,420,0.598603530101488,"Q4 (Best)","60-70%",-0.00633297418607981,0.0198571428571429,96.9,15.9
594577,2023,1353,0.560034807516263,"Q3","40-50%",-0.00633503807005999,0.00223059866962306,96.9,15.9
621294,2023,921,0.548701369101151,"Q2","40-50%",-0.00630206356395957,-0.0129869706840391,96.9,15.9
628317,2023,5088,0.541280621195918,"Q1 (Worst)","30-40%",-0.0063166003715818,-0.00805129716981132,96.9,15.9
630023,2024,1545,0.531881274317524,"Q1 (Worst)","30-40%",-0.00626800336071982,0.011726213592233,96.9,15.9
656657,2023,519,0.561409909642271,"Q3","40-50%",-0.00633195834509834,-0.00545664739884393,96.9,15.9
657140,2023,1722,0.557024007388099,"Q3","40-50%",-0.00627561738159473,0.00299651567944251,96.9,15.9
657756,2025,555,0.555297707487916,"Q2","40-50%",-0.00633702348269573,-0.00997837837837838,96.9,15.9
663687,2024,3627,0.523341015631708,"Q1 (Worst)","30-40%",-0.00627536584728452,-0.0109578163771712,96.9,15.9
666154,2023,1743,0.559440364421474,"Q3","40-50%",-0.00629590261763538,0.00390361445783133,96.9,15.9
676106,2023,582,0.575055169881499,"Q4 (Best)","50-60%",-0.0063332339557315,-0.0140154639175258,96.9,15.9
681066,2024,984,0.546840779502576,"Q2","40-50%",-0.00628633792492598,3.65853658536589e-05,96.9,15.9
686796,2024,1029,0.543881300806793,"Q2","40-50%",-0.00626773383379636,-0.00796501457725948,96.9,15.9
687003,2025,387,0.561811806304538,"Q3","40-50%",-0.00628395817362306,0.00747286821705426,96.9,15.9
691251,2025,759,0.537839723726832,"Q1 (Worst)","30-40%",-0.00633091592144662,0.0166442687747036,96.9,15.9
699911,2025,558,0.530476752620645,"Q1 (Worst)","30-40%",-0.00629856062590089,-0.0125537634408602,96.9,15.9
527054,2023,3240,0.559418640204504,"Q3","40-50%",-0.0062152049608745,-0.00711388888888889,96.8,15.5
542914,2023,966,0.565121988340256,"Q3","50-60%",-0.00626079238281818,-0.00771739130434783,96.8,15.5
592791,2024,7449,0.562721862406462,"Q3","40-50%",-0.00625999429063163,-0.0152343938783729,96.8,15.5
593958,2024,2598,0.561322588802624,"Q3","40-50%",-0.0062314227774882,-0.000750577367205543,96.8,15.5
608566,2025,6255,0.544087593671717,"Q2","40-50%",-0.00621552461246775,0.00783836930455636,96.8,15.5
660906,2023,924,0.552019308156245,"Q2","40-50%",-0.00620636550659335,-0.00775324675324675,96.8,15.5
687922,2023,444,0.560114077721884,"Q3","40-50%",-0.00620871346020706,0.0110540540540541,96.8,15.5
694363,2023,2580,0.571562166506214,"Q4 (Best)","50-60%",-0.00622730152183998,-0.00650813953488372,96.8,15.5
802419,2025,600,0.557197662267479,"Q3","40-50%",-0.00620937855906959,0.02677,96.8,15.5
592229,2023,2199,0.545374948263728,"Q2","40-50%",-0.0061661808261394,-0.00499045020463847,96.7,14.7
592527,2023,117,0.592453676259514,"Q4 (Best)","60-70%",-0.00618413535770602,0.0272820512820513,96.7,14.7
605452,2024,3504,0.555053449671349,"Q2","40-50%",-0.00614461362285872,-0.0133176369863014,96.7,14.7
605540,2025,2892,0.561851616534934,"Q3","40-50%",-0.00617379495601486,-0.0205757261410788,96.7,14.7
607200,2025,7107,0.556392976093898,"Q3","40-50%",-0.00612811027009999,-0.00477078936260025,96.7,14.7
622608,2025,6852,0.55277906521995,"Q2","40-50%",-0.00613315361376062,0.0106690017513135,96.7,14.7
641302,2023,2037,0.574865068884406,"Q4 (Best)","50-60%",-0.00615633271924931,-0.00871428571428571,96.7,14.7
656457,2023,789,0.535030305297739,"Q1 (Worst)","30-40%",-0.00611725487716586,0.00952851711026616,96.7,14.7
658648,2023,2685,0.540847754282849,"Q1 (Worst)","30-40%",-0.00617804564552283,-0.0111106145251397,96.7,14.7
663474,2025,369,0.527656360521747,"Q1 (Worst)","30-40%",-0.0061612701900275,0.00548780487804878,96.7,14.7
665871,2024,7614,0.546994603807928,"Q2","40-50%",-0.00618656407063446,-0.00650472813238771,96.7,14.7
669724,2023,249,0.529904884504008,"Q1 (Worst)","30-40%",-0.00614399616311989,0.000650602409638554,96.7,14.7
670174,2024,3720,0.54767819242209,"Q2","40-50%",-0.00613094924412742,-0.0073758064516129,96.7,14.7
670241,2024,771,0.557203797274192,"Q3","40-50%",-0.00612963819784585,0.0156342412451362,96.7,14.7
676775,2025,495,0.540393579411081,"Q1 (Worst)","30-40%",-0.00615509715933127,0.00033939393939394,96.7,14.7
676961,2023,93,0.568708282478159,"Q4 (Best)","50-60%",-0.00617390540954206,-0.0381612903225806,96.7,14.7
677960,2023,3216,0.545459970598415,"Q2","40-50%",-0.00614537193015751,0.00548973880597015,96.7,14.7
