"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","tunneling_plus_score","tunneling_plus_percentile","avg_actual_rv","avg_xRV"
691951,2024,4,"CH/CU/FF/SL",12,1998,0.182741045301817,0.900060427492938,0.541400736397377,21.6,7.1,87.9,100.9,49.7,-6.30630630630632e-05,-0.00937010501667402
656814,2023,6,"CH/CU/FF/SI/SL/ST",30,4485,0.200555017385026,0.882219795784127,0.541387406584577,21.6,13.6,68.9,101,50.8,-0.00382608695652174,-0.00948401376513099
669084,2024,4,"CH/CU/FF/SL",12,6993,0.192678379477745,0.890062019436217,0.541370199456981,21.6,10.5,78.9,97.6,20,-0.0045032175032175,-0.00687978173471404
672860,2023,2,"FF/SL",2,123,0.218027060475588,0.864700290604534,0.541363675540061,21.5,26.2,41.5,103.6,74.3,-0.0193658536585366,-0.0115168417478122
642759,2025,2,"CH/FF",2,228,0.267000943307021,0.815684369244382,0.541342656275702,21.5,72.7,3.1,94.9,7.8,-0.003,-0.00477268866253373
601713,2025,6,"CU/FC/FF/SI/SL/ST",30,42690,0.217258262542161,0.865426625914908,0.541342444228535,21.4,25.5,42.5,103.9,76.6,-0.0197413914265636,-0.0117151348934392
687924,2024,5,"CH/CU/FF/SI/SL",20,6360,0.222545007496567,0.860045169635339,0.541295088565953,21.4,30.4,34.9,96.1,12,-0.00514339622641509,-0.00571092268393566
628317,2023,6,"CU/FF/FS/SI/SL/ST",30,25500,0.219226441381765,0.863334801010071,0.541280621195918,21.4,27.4,39.6,96.9,15.9,-0.00805129716981132,-0.0063166003715818
668820,2025,5,"CU/FF/SI/SL/ST",20,6336,0.237780706206602,0.844712624196755,0.541246665201679,21.3,44.8,15.7,101,50.8,-0.0198958333333333,-0.00945789361864599
621294,2024,6,"CH/FC/FF/SI/SL/ST",30,3825,0.219974186886507,0.86244319459703,0.541208690741769,21.3,28.3,38,101.3,54.2,0.0113372549019608,-0.00971391526812416
676680,2024,3,"FF/SI/ST",6,1938,0.206461881403944,0.875824192196865,0.541143036800404,21.2,17.6,60,101.7,58.2,0.00731987577639752,-0.010023311938939
664350,2024,4,"CH/FC/FF/SI",12,5391,0.244564579569766,0.837666230464702,0.541115405017234,21.2,52.8,10.7,95,8.1,-0.00535392320534224,-0.00486458865140862
664285,2025,5,"CH/CU/FF/SI/SL",20,34692,0.192389616472546,0.88979944006281,0.541094528267678,21.1,10.4,78.7,108.4,96,-0.0143884469041854,-0.0152185234478825
547184,2024,3,"FF/SL/ST",6,2796,0.192631491849586,0.889550282670448,0.541090887260017,21.1,10.5,78.2,103.4,72.8,-0.0209549356223176,-0.0113182692018273
677960,2025,5,"CH/FF/SI/SL/ST",20,7704,0.242710080592645,0.839444435556826,0.541077258074736,21.1,50.6,11.6,102.9,68.4,-0.00696728971962617,-0.0109409038026473
685314,2024,2,"CU/SI",2,78,0.176403576378799,0.905719923476931,0.541061749927865,21,5.7,91.2,106,89.1,0.0494615384615385,-0.0133220797153906
640455,2024,6,"CH/FC/FF/SI/SL/ST",30,43665,0.225751420468299,0.856304549907449,0.541027985187874,21,33.6,29,101,50.8,-0.0185242184816214,-0.00951276027519864
592767,2023,3,"FC/KC/SI",6,14376,0.247432466953952,0.834609654751431,0.541021060852691,20.9,56.2,9.2,95.9,11.2,-0.00316826722338205,-0.00550813913184294
596295,2025,6,"CH/FC/FF/FS/KC/SL",30,14985,0.245467718308865,0.836537099986,0.541002409147433,20.9,54,10.2,95.1,8.4,0.00870570570570571,-0.00487865138947982
668873,2023,5,"FC/FF/KC/SI/ST",20,1548,0.210743258876227,0.871261549895125,0.541002404385676,20.9,20.2,52,97.1,17.1,0.0205859375,-0.00648233373803464
605280,2023,3,"SI/SL/ST",6,6132,0.184720563825254,0.89727296089348,0.540996762359367,20.8,7.7,85.7,110.8,98.2,-0.0186254901960784,-0.0171046778267327
547943,2023,5,"CH/CU/FC/FF/SI",20,9960,0.21008415657408,0.871870947446911,0.540977552010496,20.8,19.8,53.2,97.2,17.6,-0.00846626506024096,-0.00655403429167103
690829,2024,4,"CH/FF/SI/SL",12,4869,0.225411271611763,0.856496095958915,0.540953683785339,20.7,33.3,29.2,105.2,85.3,-0.0242125693160813,-0.0127146312704524
607625,2024,9,"CH/CU/FC/FF/FS/SI/SL/ST/SV",72,74688,0.206227703679759,0.875653344960056,0.540940524319908,20.7,17.4,59.6,100.3,42.9,-0.0168045644487303,-0.00895063993241877
657514,2023,3,"CH/CU/SI",6,5166,0.176648945481227,0.905211104092211,0.540930024786719,20.7,5.7,91,102.5,65.3,-0.00828919860627178,-0.0106383334284921
668834,2025,5,"CU/FC/FF/SI/ST",20,2628,0.19574033855331,0.886063061157594,0.540901699855452,20.6,11.5,73.9,98.3,24.5,-0.0178949771689498,-0.00734964469144401
693312,2024,3,"CU/FF/SL",6,5700,0.195676079112739,0.886101947287292,0.540889013200016,20.6,11.5,74.1,103.5,73.5,-0.00799351351351351,-0.0114092236149323
676661,2025,4,"FC/FF/FS/KC",12,5814,0.230160458248984,0.85160862669101,0.540884542469997,20.5,37.6,23.1,100.8,48.4,-0.00845975232198143,-0.00933668736900757
573262,2025,2,"EP/KN",2,48,0.260666137694239,0.821096016065069,0.540881076879653,20.5,67.9,3.8,66.2,1.4,0.0129375,0.0174986304045888
658648,2023,5,"CH/CU/FF/SI/ST",20,10740,0.200939889006068,0.88075561955963,0.540847754282849,20.4,13.9,67,96.7,14.7,-0.0111106145251397,-0.00617804564552283
669674,2024,4,"CU/FF/FS/SL",12,6309,0.228657019071218,0.852955828687632,0.540806423879425,20.4,36.4,24.5,100.6,45.7,-0.0172895863052782,-0.00917174624177818
667297,2024,3,"CU/SI/SL",6,1920,0.164586212331405,0.917017724725868,0.540801968528637,20.4,3.7,95,106.6,91.4,-0.017134375,-0.0137915883776714
669358,2025,5,"CH/FC/FF/KC/SL",20,32616,0.204680250090806,0.876877934674406,0.540779092382606,20.3,16.3,61.7,103.3,71.9,-0.00763471502590674,-0.0112729255236154
690544,2025,4,"FC/FF/SI/ST",12,2016,0.221765663715132,0.859608510928394,0.540687087321763,20.3,29.8,33.8,104.3,79.4,-0.0104553571428571,-0.012058065005931
425844,2023,6,"CH/CU/FC/FF/SI/SL",30,33255,0.205084618048133,0.876254071756202,0.540669344902167,20.2,16.7,60.8,97.5,19.5,-0.00269335142469471,-0.00679409031551225
641312,2024,5,"CH/FF/SI/SL/ST",20,2928,0.240770354909115,0.840499225820507,0.540634790364811,20.2,48.2,12.5,102.2,62.5,0.0293114754098361,-0.0103807290949783
571882,2023,6,"CH/CU/FC/FF/SI/SL",30,14385,0.239710836538562,0.841549463416529,0.540630149977545,20.2,46.8,13.3,96.5,13.8,-0.0122358490566038,-0.00596090147423037
607192,2024,4,"CU/FF/SI/SL",12,18099,0.254445713806741,0.826801435184212,0.540623574495476,20.1,62.7,5.1,104.9,83.3,-0.0178669656203288,-0.0125021187894681
622098,2023,4,"CH/CU/FF/SL",12,9720,0.175790646782895,0.905415236718126,0.54060294175051,20.1,5.5,91,103.8,75.8,-0.00419907407407407,-0.0116704642399378
676272,2024,5,"CH/CU/FF/SI/SL",20,12636,0.199253728865829,0.881941077654802,0.540597403260316,20,13,68.5,101,50.8,0.00971577946768061,-0.00946201385125731
669704,2025,5,"CU/FC/FF/SI/ST",20,4872,0.204786961332737,0.876320849285785,0.540553905309261,20,16.4,61,103.3,71.9,-0.028756157635468,-0.0112665573635303
669713,2023,5,"CH/FC/FF/SI/ST",20,17484,0.215812565223013,0.865269564726242,0.540541064974628,20,24.2,42.3,99.6,36.6,-0.00365148378191856,-0.00837996191730806
676477,2024,5,"CH/FC/SI/SL/ST",20,3840,0.221370192322255,0.859678044685398,0.540524118503826,19.9,29.4,34,100.5,44.6,-0.0184169278996865,-0.00906026703413199
663362,2023,5,"FC/FF/KN/SI/ST",20,8064,0.213550898989753,0.867484891430202,0.540517895209978,19.9,21.9,45.3,93.2,5,-0.00520238095238095,-0.00346337126844836
608371,2025,4,"CU/FF/SI/ST",12,2394,0.186156024039365,0.894834521404204,0.540495272721785,19.8,8.1,83.4,108.6,96.5,0.00516541353383459,-0.0153679321465187
688427,2023,4,"FC/FF/SL/ST",12,846,0.245288782735888,0.835650511843879,0.540469647289883,19.8,53.7,9.6,101.6,57.1,0.0207446808510638,-0.00990651367836572
667427,2023,2,"FF/SL",2,1107,0.226706986916906,0.854202966911703,0.540454976914305,19.7,34.4,26,103,69,-0.00557923497267759,-0.0110111552137704
662253,2025,4,"CH/FF/SI/SL",12,9315,0.217596448343587,0.86327599426066,0.540436221302124,19.7,25.8,39.4,101.4,55.1,-0.0256983349657199,-0.0098098417679747
676775,2025,4,"FF/FS/SI/SL",12,1485,0.271531185814824,0.809255973007339,0.540393579411081,19.7,76.5,2,96.7,14.7,0.00033939393939394,-0.00615509715933127
663878,2023,3,"CU/FF/SL",6,4422,0.16032944163107,0.920455843554445,0.540392642592758,19.6,3.2,95.6,104.7,82.2,-0.00683016304347826,-0.0123412418429671
622503,2024,2,"CH/FF",2,252,0.288700036502443,0.792024024086704,0.540362030294574,19.6,87,0.7,95.8,10.8,-0.0147738095238095,-0.00547439700728449
641771,2023,6,"CH/FC/FF/KC/SI/SL",30,11475,0.214338737764033,0.866376378942675,0.540357558353354,19.5,22.8,43.5,100.8,48.4,0.0102712975098296,-0.00933708213102449
607625,2023,8,"CH/CU/FF/FS/SI/SL/ST/SV",56,49791,0.194703454168655,0.88598979163362,0.540346622901137,19.5,11.2,73.8,100.9,49.7,-0.00880875478113047,-0.00941514419729451
681190,2023,6,"CH/CU/FC/FF/SI/ST",30,10035,0.210837984767236,0.869812120188339,0.540325052477788,19.5,20.3,49.4,99.8,38.4,-0.0144155455904335,-0.00858387975376315
666974,2025,6,"CH/FC/FF/FS/SI/SL",30,14790,0.2677910050526,0.812750678269016,0.540270841660808,19.4,73.5,2.5,104.3,79.4,-0.00461561866125761,-0.0120359843492056
570632,2025,5,"CH/FF/FS/SI/SL",20,11208,0.29679029358962,0.783729194198737,0.540259743894178,19.4,90.7,0.6,96.1,12,-0.00301927194860814,-0.00565407089486457
681347,2025,5,"CH/CU/FF/SI/SL",20,18444,0.209241296390606,0.871221709720481,0.540231503055543,19.3,19.2,51.9,99.2,32.7,-0.0116395575797007,-0.00807627977906226
680686,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,3168,0.240544930220819,0.8398904286928,0.54021767945681,19.3,47.7,11.9,93.2,5,0.0202329545454545,-0.00344650610068956
640902,2025,3,"EP/FA/FF",6,420,0.164467744442527,0.915868370164924,0.540168057303725,19.2,3.6,94.7,59.8,1.2,0.0556285714285714,0.0224512665337118
675627,2023,5,"FC/FF/KC/SI/SL",20,13704,0.226335037228326,0.853969077366726,0.540152057297526,19.2,34.2,25.7,98.7,27.9,-0.000330998248686515,-0.0076982482226838
592426,2024,4,"CU/FC/FF/SL",12,8253,0.246038377702608,0.834177577584984,0.540107977643796,19.2,54.6,8.8,104,77.4,-0.00874045801526718,-0.0118261104859972
669302,2023,5,"FF/FS/KC/SI/SL",20,35052,0.245528719425521,0.834661105089262,0.540094912257392,19.1,54.1,9.2,99.4,34.6,-0.0128287577213452,-0.00823629835171683
682052,2024,4,"CH/FC/FF/SL",12,1602,0.199391725209342,0.880689442383604,0.540040583796473,19.1,13.1,66.8,103.7,75.4,-0.0151292134831461,-0.0115754818756961
650644,2025,6,"CU/FC/FF/FS/SI/SL",30,26115,0.209068464792839,0.871004899791654,0.540036682292247,19,19.1,51.6,99,30.6,-0.00692935094773119,-0.00789838173550651
608344,2024,6,"CH/CU/FC/FF/SI/SL",30,26505,0.209808679860598,0.870238453508489,0.540023566684544,19,19.6,50.3,99.7,37.4,-0.00252462908011869,-0.0085085948131383
669062,2024,3,"CH/FF/SL",6,7614,0.188099541903783,0.891915044222375,0.540007293063079,19,8.6,80.7,100.8,48.4,-0.00787208366854385,-0.00929516748697964
681882,2025,4,"FF/KC/SI/SL",12,1926,0.190477994718016,0.889512675769077,0.539995335243547,18.9,9.5,78.1,101.7,58.2,-0.00393457943925234,-0.0100018176216568
547179,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,41724,0.217821476762157,0.862164447851498,0.539992962306827,18.9,26.1,37.6,99.1,31.8,-0.00216695427092321,-0.00797972804412847
666205,2024,4,"CH/CU/FF/SL",12,6525,0.246754051183467,0.833195601592913,0.53997482638819,18.8,55.3,8.1,98.2,23.8,-0.0119168975069252,-0.00728331289730069
805123,2025,4,"CH/CU/FF/ST",12,4509,0.167022835351793,0.912888401871573,0.539955618611683,18.8,4.1,93.7,105.6,87.2,-0.0192435129740519,-0.0130144022189047
641329,2024,4,"CH/CU/FF/SL",12,3321,0.216602533346642,0.86323427770693,0.539918405526786,18.8,24.9,39.4,99.1,31.8,-0.00592774566473988,-0.00804178397613813
656529,2023,4,"CU/FF/SI/SL",12,7614,0.209867667181982,0.869953761513096,0.539910714347539,18.7,19.7,49.7,99.9,39.4,-0.0123940828402367,-0.00861804989265924
663941,2023,4,"CU/FF/SL/ST",12,11628,0.186718757151226,0.893046477368195,0.539882617259711,18.7,8.5,82.1,103.4,72.8,-0.0127185301016419,-0.0113549388094396
668390,2024,5,"CU/FF/FS/SI/SL",20,3432,0.223786306085391,0.855916592964919,0.539851449525155,18.6,31.4,28.4,98.9,29.5,-0.0154545454545455,-0.00788152311216035
686642,2024,5,"CH/FC/FF/SI/SL",20,5184,0.23986098693494,0.839804915427907,0.539832951181423,18.6,47.1,11.9,103.7,75.4,-0.0106134259259259,-0.011570297494523
664854,2025,4,"CU/FC/FF/SL",12,8811,0.269327728797789,0.810260150006691,0.53979393940224,18.5,74.6,2.2,106.4,90.8,-0.00808988764044944,-0.0136223969617273
685068,2025,5,"CU/FF/FS/SI/SL",20,1140,0.227721532351509,0.851732700831398,0.539727116591454,18.5,35.6,23.3,95.7,10.2,0.0267263157894737,-0.00541337674704233
666207,2024,2,"FF/SL",2,303,0.210774569226086,0.868589564478484,0.539682066852285,18.5,20.2,47.3,103.1,70.1,0.0287425742574257,-0.0110733931994245
670059,2023,3,"FC/SI/ST",6,5574,0.233356807284442,0.846003006075356,0.539679906679899,18.4,40.6,16.9,101.7,58.2,-0.00958106637649619,-0.00998999079662402
547184,2023,4,"FF/SI/SL/ST",12,2448,0.192187752878214,0.887157068046332,0.539672410462273,18.4,10.2,75.2,102.8,67.4,-0.0192279411764706,-0.0108890491624286
689266,2024,3,"FC/FF/SL",6,174,0.196822697003699,0.882493104535749,0.539657900769724,18.3,11.8,69.5,98.2,23.8,0.0140344827586207,-0.00727446272804659
700249,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,25002,0.203968138849708,0.875252812191813,0.539610475520761,18.3,15.8,59.1,100.4,43.8,-0.00605255579553636,-0.00901652844930532
663776,2023,6,"CH/CU/FF/SI/SL/ST",30,39285,0.207499918370272,0.871704590172837,0.539602254271554,18.3,18.1,52.9,99.3,33.7,-0.00970822076418371,-0.00814547609595469
696149,2025,4,"CH/CU/FF/SL",12,4140,0.228214909889158,0.850980880215107,0.539597895052133,18.2,35.9,22.3,102.4,64.1,-0.025146835443038,-0.0105945554181353
679775,2025,3,"CH/SI/ST",6,2580,0.217817674989853,0.861335602819642,0.539576638904748,18.2,26.1,36.5,104.4,80.2,-0.00611162790697674,-0.0121168769263614
453268,2023,4,"FF/SI/SL/SV",12,8379,0.228810411333319,0.85023565972023,0.539523035526775,18.1,36.6,21.4,102.9,68.4,-0.0103449401523395,-0.0109121647222867
643410,2024,6,"CU/FC/FF/FS/SI/ST",30,15180,0.202178333524404,0.876803658177985,0.539490995851194,18.1,14.7,61.5,96.1,12,-0.00798616600790514,-0.00568617080086833
660825,2025,4,"FF/FS/SI/SL",12,10989,0.179367296570534,0.899584472251553,0.539475884411044,18.1,6.2,87.6,101.9,59.9,-0.0221220136518771,-0.0101752268816205
682243,2023,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,43953,0.21984925038686,0.859027162891256,0.539438206639058,18,28.1,33.1,104.3,79.4,-0.0101264367816092,-0.0120465372779178
700249,2025,6,"CH/CU/FC/FF/SI/ST",30,29565,0.206524444232509,0.872315638805804,0.539420041519156,18,17.6,54.1,100.1,41.1,-0.000842212075088787,-0.00876097086277911
621249,2023,5,"CH/CU/FC/FF/SI",20,4044,0.234447764866903,0.844308261585308,0.539378013226105,17.9,41.8,15.2,95.3,9,-0.00643154761904762,-0.00503034224921824
677865,2025,3,"FC/SI/ST",6,1314,0.170275364333223,0.908415049360487,0.539345206846855,17.9,4.5,92.2,106,89.1,0.00659817351598174,-0.0133885600154004
687134,2024,5,"CU/FC/FF/FS/SL",20,6612,0.239956431177326,0.838715861144944,0.539336146161135,17.8,47.3,11.2,95.5,9.8,-0.00236842105263158,-0.00520466623940771
643361,2025,3,"CH/FC/FF",6,1284,0.245868793778278,0.832794066247457,0.539331430012868,17.8,54.4,7.8,97.8,21,-0.0211168224299065,-0.00701262537033948
663562,2025,5,"FC/FF/SC/SI/ST",20,3000,0.204793199754855,0.873779890562833,0.539286545158844,17.8,16.4,56.5,98.9,29.5,0.039752,-0.00785976258374285
683004,2025,5,"CH/CU/FF/SI/SL",20,30996,0.211194056419481,0.867290745731543,0.539242401075512,17.7,20.4,45.1,102.4,64.1,-0.0125344827586207,-0.0105811966306196
695549,2024,3,"CH/FF/SL",6,264,0.235486303134727,0.842979781824574,0.539233042479651,17.7,42.7,14.3,104.7,82.2,-0.0570454545454545,-0.0123578655524067
676760,2023,3,"CH/FF/ST",6,5352,0.189372209822102,0.889015137670414,0.539193673746258,17.6,9,77.3,102.2,62.5,-0.00992325056433408,-0.0104388040542513
543056,2025,5,"FC/FF/KC/SI/ST",20,8628,0.227698697315396,0.85063172921792,0.539165213266658,17.6,35.5,21.8,100.4,43.8,-0.0202489568845619,-0.00902203595525434
676664,2024,6,"CH/CU/FF/SI/SL/ST",30,42840,0.226492273641455,0.851795871150187,0.539144072395821,17.6,34.3,23.4,98.8,28.6,-0.00839635854341737,-0.00777187506143952
598286,2024,3,"CH/SI/ST",6,1152,0.239320527119766,0.838951313367481,0.539135920243623,17.5,46.4,11.3,101.9,59.9,-0.006125,-0.0101528629029417
571539,2023,3,"FC/FO/SI",6,2442,0.233464333832789,0.844745604086539,0.539104968959664,17.5,40.9,15.7,101.8,59.2,-0.007944,-0.0101353995953978
523260,2024,5,"CH/FF/KC/SI/SL",20,6624,0.202343139881622,0.875865007679789,0.539104073780706,17.4,14.9,60.2,101.8,59.2,-0.0054927536231884,-0.0101149018451194
613534,2024,3,"FF/SI/SL",6,4830,0.20937814327809,0.86878340576264,0.539080774520365,17.4,19.2,47.6,103.8,75.8,-0.0035527950310559,-0.0116789436326449
679885,2025,4,"FF/FS/SI/SL",12,2412,0.241368927769726,0.836704033983221,0.539036480876473,17.3,48.9,10.2,106.1,89.7,-0.0178283582089552,-0.01345172769109
691587,2025,6,"CH/CU/FF/SI/SL/ST",30,25095,0.205026624335089,0.873028642883681,0.539027633609385,17.3,16.6,55.5,104.4,80.2,-0.0142689778840406,-0.0120916399331657
829272,2025,5,"CH/FF/KC/SI/SL",20,8052,0.198246292051567,0.879582026542636,0.538914159297101,17.3,12.6,65.2,100.5,44.6,0.00096274217585693,-0.00910530692617369
592473,2023,3,"FF/SI/SL",6,498,0.217571035904135,0.860185468159873,0.538878252032004,17.2,25.8,35.2,110.5,98,-0.043566265060241,-0.0168218519258122
686751,2025,4,"CU/FF/FS/SL",12,1926,0.207603103764497,0.870063048418568,0.538833076091533,17.2,18.1,49.9,102,60.7,-0.00620560747663551,-0.010241425351175
669721,2023,4,"CH/CU/FF/SL",12,1944,0.170316764420971,0.907341267184484,0.538829015802728,17.1,4.5,91.7,97.1,17.1,-0.0210416666666667,-0.00646961098115113
621366,2025,4,"FS/SI/SL/ST",12,5346,0.220270320671897,0.857237192672004,0.53875375667195,17.1,28.5,30.4,103.5,73.5,-0.0132373737373737,-0.0114517237811511
681432,2025,2,"FF/ST",2,228,0.198433636455491,0.879039599277992,0.538736617866741,17.1,12.7,64.4,103.6,74.3,-0.00843421052631579,-0.0115291530539827
663941,2024,4,"CU/FF/SL/ST",12,2178,0.181167103971737,0.896274202227292,0.538720653099515,17,6.7,84.8,102.8,67.4,-0.0175188284518828,-0.0108553713761615
688107,2025,4,"CH/FF/SI/ST",12,891,0.220111652835576,0.857302511527296,0.538707082181436,17,28.4,30.5,101,50.8,-0.0204444444444444,-0.00948622203820075
676702,2025,4,"FC/FF/SI/SL",12,3051,0.243787476634649,0.833570749885253,0.538679113259951,16.9,51.5,8.4,98.7,27.9,-0.0047669616519174,-0.00767913125596391
621363,2025,2,"FF/SL",2,732,0.226884008323604,0.850470658879918,0.53867733360176,16.9,34.7,21.6,101.8,59.2,0.0117254098360656,-0.010080397205516
656731,2024,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,28665,0.208281926677038,0.868995357310869,0.538638641993954,16.9,18.5,48,99.4,34.6,-0.00930029368575624,-0.00821837398781659
621381,2023,4,"FC/FF/SI/SL",12,12240,0.223849032487913,0.853413733721529,0.538631383104721,16.8,31.4,25.1,106.3,90.4,-0.0158835666912307,-0.0136171124031695
669308,2025,4,"CH/FF/SL/ST",12,4446,0.190523644935999,0.886728807837676,0.538626226386837,16.8,9.5,74.6,103.9,76.6,-0.00841093117408907,-0.011701563191751
672552,2024,4,"CH/CU/FF/SL",12,1584,0.174352729131336,0.902884379036181,0.538618554083759,16.7,5.2,89.5,95.1,8.4,-0.00350568181818182,-0.0049009519561051
671212,2025,3,"FF/FS/SL",6,5598,0.225655422264965,0.851567186746871,0.538611304505918,16.7,33.5,23,102,60.7,-0.00854779806659506,-0.0102846540111329
670219,2024,2,"FF/SL",2,93,0.171675648922626,0.905533096155812,0.538604372539219,16.6,4.8,91,104.7,82.2,0.0181935483870968,-0.0123409379739314
669438,2025,5,"CH/CU/FC/FF/SI",20,8592,0.217146895846844,0.860046501530532,0.538596698688688,16.6,25.4,34.9,99.8,38.4,-0.0162881355932203,-0.00853161552018041
686539,2023,3,"SI/SL/ST",6,1128,0.24323713155925,0.833942617005826,0.538589874282539,16.6,51.2,8.6,101.5,56.3,0.00323404255319149,-0.00989603456685259
641482,2024,6,"CH/FC/FF/SI/SL/ST",30,42735,0.205935621199569,0.871228731459563,0.538582176329566,16.5,17.1,51.9,101.9,59.9,-0.00947385047385047,-0.0101468335395404
672710,2023,5,"CH/CU/FF/SL/ST",20,13692,0.205796190164296,0.871316495904948,0.538556343034622,16.5,17.1,52.1,99.5,35.8,-0.00358019281332165,-0.0083473829122408
677958,2025,6,"CH/CU/FC/FF/SI/SL",30,16905,0.227511366346989,0.849580137021919,0.538545751684454,16.4,35.2,20.4,96.4,13.3,-0.00231284403669725,-0.00590132966538084
663542,2025,4,"FC/FF/SI/ST",12,2844,0.202710466348733,0.874288128903662,0.538499297626197,16.4,15.1,57.2,97,16.6,0.00177848101265823,-0.00635027387539318
543294,2023,4,"CH/CU/FF/SI",12,18963,0.224253393899705,0.85274259366448,0.538497993782093,16.4,32,24.3,97.6,20,-0.0141476032273374,-0.0068109355626464
623451,2024,3,"CU/FF/SI",6,234,0.151454292974322,0.92550369862254,0.538478995798431,16.3,2.5,96.4,96.4,13.3,-0.013974358974359,-0.0059159449200916
543056,2023,6,"CH/FC/FF/KC/SI/ST",30,12390,0.21918395302785,0.857650946591821,0.538417449809835,16.3,27.3,31,103.5,73.5,-0.0153255813953488,-0.0114290190538439
676282,2025,4,"CH/CU/FF/SL",12,14733,0.204539099471012,0.872150713139584,0.538344906305298,16.2,16.2,53.8,98,22.6,-0.0126493585827734,-0.00712496590538773
518516,2023,4,"CH/CU/FC/FF",12,3150,0.216527112321553,0.860157106356897,0.538342109339225,16.2,24.7,35.1,95.3,9,0.0158,-0.00507879430172449
623474,2024,5,"CH/CU/FF/SI/SL",20,2268,0.230440969029082,0.846237012544697,0.53833899078689,16.2,37.9,17,95.7,10.2,-0.00656084656084656,-0.00540697208654059
666215,2025,5,"CU/FC/FF/SI/SV",20,3036,0.18421247585292,0.892453358241397,0.538332917047159,16.1,7.5,81.3,105.6,87.2,0.0185691699604743,-0.0130079995160702
663623,2024,6,"CH/CU/FC/FF/SI/SL",30,45690,0.218639761567013,0.8580044112705,0.538322086418756,16.1,26.7,31.6,98.5,26,-0.00886333771353482,-0.00754573383665943
681882,2023,3,"KC/SI/SL",6,2622,0.163417474611705,0.913158361894807,0.538287918253256,16,3.5,93.8,103.6,74.3,-0.00130892448512586,-0.0115018234844463
518617,2023,5,"CH/FC/FF/SI/ST",20,11952,0.242569361092477,0.833955475290989,0.538262418191733,16,50.4,8.7,106.9,92.3,-0.0169173553719008,-0.0140265983748442
608717,2025,5,"CH/CU/FF/SI/SL",20,4872,0.206100219646303,0.870383288226474,0.538241753936389,15.9,17.3,50.6,100.1,41.1,0.0117413793103448,-0.00882052954885994
656458,2024,2,"FF/SL",2,141,0.226245911492488,0.850220374630533,0.538233143061511,15.9,34.1,21.3,98,22.6,0.0748936170212766,-0.00715022996820985
681892,2023,3,"FC/SI/ST",6,1116,0.198381846108821,0.877944798952714,0.538163322530768,15.9,12.7,63,100.2,42,-0.0209731182795699,-0.00882811650542432
675627,2024,5,"FC/FF/KC/SI/SL",20,9924,0.231709217935422,0.844498968562518,0.53810409324897,15.8,38.9,15.4,101.2,53,-0.0122744860943168,-0.00965268470296621
657053,2023,5,"CU/FF/FS/SI/SL",20,19140,0.190385787319452,0.885810508668136,0.538098147993794,15.8,9.4,73.6,97.4,19,-0.0108067967275016,-0.00667498184524129
656605,2023,6,"CH/CU/FC/FF/SI/ST",30,46785,0.197864615493457,0.878265530608801,0.538065073051129,15.7,12.4,63.5,100.5,44.6,-0.00980848329048843,-0.00908244076531107
622772,2023,3,"CH/SI/SL",6,3066,0.217136314006258,0.858917415991628,0.538026864998943,15.7,25.4,32.8,106,89.1,-0.0174207436399217,-0.0133578629003871
686799,2025,5,"CH/FF/SI/SL/ST",20,22296,0.239859313050189,0.83610778552264,0.537983549286414,15.7,47,9.9,100.4,43.8,0.00263186221743811,-0.00900968804686797
691251,2025,4,"FF/FS/SI/SL",12,2277,0.262880924248585,0.812798523205079,0.537839723726832,15.6,69.8,2.6,96.9,15.9,0.0166442687747036,-0.00633091592144662
605135,2024,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,62139,0.191541941121049,0.884036062654705,0.537789001887877,15.6,10,71.6,97.9,21.9,-0.00730584656978709,-0.00708733516302815
608331,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,55962,0.207776475576123,0.867778771381824,0.537777623478974,15.5,18.2,46,101.7,58.2,-0.0148385332904471,-0.0100150674845604
641540,2025,5,"CH/FC/KC/SI/SL",20,4440,0.206368274252019,0.869020445849595,0.537694360050807,15.5,17.6,48.1,96.5,13.8,0.000140540540540541,-0.0060164832028661
687792,2024,4,"CH/FF/KC/SL",12,14274,0.224090942696803,0.851254176067847,0.537672559382325,15.4,31.8,22.6,100.6,45.7,-0.0131063291139241,-0.0091382355682371
670036,2025,4,"FC/FF/SI/ST",12,7353,0.247410771044086,0.82792701470994,0.537668892877013,15.4,56.1,5.9,97.6,20,-0.020452876376989,-0.0068398340834441
670990,2023,3,"CH/SI/ST",6,4284,0.23810731000466,0.837201813526045,0.537654561765353,15.4,45.1,10.4,98.6,26.9,-0.0069943741209564,-0.00759770787485093
666205,2023,4,"CH/CU/FF/SL",12,13077,0.224430091770833,0.850862452487236,0.537646272129035,15.3,32.3,22,99.4,34.6,0.0106404958677686,-0.0082212062917672
