"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal"
683068,2024,3,"CH/FF/SL",6,516,0.248940940580863,0.8618786088269,0.555409774703882
681799,2025,3,"FC/SI/ST",6,864,0.199240655384879,0.911540974279119,0.555390814831999
663567,2023,5,"CH/CU/FF/SL/ST",20,17400,0.226894404898702,0.883843872650703,0.555369138774702
622554,2023,4,"CH/FF/SI/SL",12,7731,0.265757570528495,0.844965024656878,0.555361297592686
664062,2023,4,"CU/FF/FS/SL",12,14967,0.231873572231531,0.878814072018635,0.555343822125083
686730,2025,5,"CH/FC/FF/SI/ST",20,2940,0.251400063300239,0.859268139761287,0.555334101530763
678692,2024,4,"CH/FF/SI/SL",12,2727,0.274359303942656,0.836258501356802,0.555308902649729
657756,2025,4,"CH/FF/SL/ST",12,1665,0.228737252156136,0.881858162819697,0.555297707487916
682274,2025,3,"CH/FF/SL",6,1884,0.276641063437395,0.833953109243311,0.555297086340353
640455,2023,5,"CH/FF/SI/SL/ST",20,24612,0.241373812842119,0.869195686658456,0.555284749750288
663767,2024,5,"CH/FC/FF/SI/ST",20,1704,0.234892529750465,0.875618858170198,0.555255693960332
621219,2023,3,"CH/SI/SL",6,198,0.219390696715783,0.891105830847109,0.555248263781446
519242,2024,4,"CH/FF/SI/SL",12,25317,0.216618637799229,0.893796181751637,0.555207409775433
592836,2025,6,"CU/FC/FF/FS/SI/SL",30,30915,0.254298512994211,0.855944484904421,0.555121498949316
675989,2023,3,"CH/FF/ST",6,2712,0.212085938318812,0.898108014859768,0.55509697658929
650644,2023,6,"CU/FC/FF/FS/SI/SL",30,30075,0.228729041599753,0.881459270008716,0.555094155804234
686218,2025,4,"CH/CU/FF/SL",12,10305,0.216555555072274,0.893614358904654,0.555084956988464
685005,2025,3,"FF/SI/SL",6,228,0.238487717628826,0.871676728698181,0.555082223163503
605452,2024,5,"CH/CU/FF/SI/SL",20,14364,0.261238048000698,0.848868851342001,0.555053449671349
694297,2024,6,"CH/CU/FF/FS/SI/ST",30,41865,0.250737965040407,0.859347075617046,0.555042520328726
608648,2024,5,"CH/FF/KC/SI/SL",20,2268,0.214964942910593,0.895078069237925,0.555021506074259
687473,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,31662,0.230362029124781,0.879668715003116,0.555015372063948
592351,2023,5,"CH/CU/FF/SL/ST",20,28668,0.233579679894358,0.876444829326892,0.555012254610625
691094,2025,2,"FC/SI",2,99,0.289373308454526,0.82057116939473,0.554972238924628
663436,2024,5,"CH/CU/FC/FF/SL",20,10704,0.238976949414701,0.870848635041085,0.554912792227893
642528,2023,4,"CH/CU/FF/SI",12,2124,0.249374732681588,0.860396857997486,0.554885795339537
666142,2025,5,"CH/FC/FF/KC/SL",20,12948,0.214919427895138,0.894736764962213,0.554828096428675
594580,2024,4,"CH/FF/SI/ST",12,5616,0.224384418248411,0.885134099527353,0.554759258887882
664351,2024,4,"CH/FF/SL/ST",12,900,0.235360338950917,0.874140760278878,0.554750549614897
664776,2023,3,"FF/SI/SL",6,1212,0.188919320116548,0.920576474103001,0.554747897109775
701656,2025,4,"CH/FC/FF/SL",12,3690,0.241618675726346,0.86783269169248,0.554725683709413
693312,2025,3,"CU/FF/SL",6,3900,0.212852268888563,0.896530850641707,0.554691559765135
686539,2024,4,"FF/SI/SL/ST",12,9666,0.243909693727423,0.865403132514359,0.554656413120891
661440,2023,3,"FC/SI/SL",6,3708,0.207599400084601,0.90163373468804,0.554616567386321
681517,2025,6,"CH/CU/FF/SI/SL/ST",30,20250,0.242615726477922,0.866615725329374,0.554615725903648
680689,2025,4,"CH/CU/FF/SI",12,6048,0.239078051147758,0.870143876408954,0.554610963778356
680730,2025,4,"CU/FF/FS/SL",12,24336,0.255702774771284,0.853477898677731,0.554590336724507
641703,2023,5,"CH/FF/SC/SI/ST",20,11244,0.246724767055273,0.862453885800486,0.554589326427879
681870,2025,3,"CU/FF/SL",6,3018,0.201123022398377,0.908034182803639,0.554578602601007
676083,2025,5,"CH/CU/FF/SL/ST",20,19464,0.246475336459829,0.862604516365889,0.554539926412859
669084,2023,5,"CH/CU/FF/SL/ST",20,4452,0.226095465573882,0.882901787160887,0.554498626367385
670280,2023,3,"CU/FF/FS",6,6600,0.216480073375822,0.89248936156205,0.554484717468936
680573,2025,5,"CH/CU/FF/FS/SL",20,22464,0.241745400224776,0.86718866493243,0.554467032578603
666157,2023,4,"CH/CU/FF/SI",12,5814,0.223147143512724,0.88575442602467,0.554450784768697
665001,2023,4,"FF/SI/SL/ST",12,2421,0.268920971534608,0.839956023758026,0.554438497646317
669456,2025,5,"CH/FC/FF/KC/SL",20,7740,0.238202318507241,0.870649451251375,0.554425884879308
669165,2023,2,"CH/FF",2,72,0.346932155485788,0.76187721922382,0.554404687354804
676083,2024,5,"CU/FF/SI/SL/ST",20,2100,0.245300298079213,0.863506705468066,0.554403501773639
608379,2024,6,"CH/CU/FC/FF/SI/SL",30,39030,0.24531847180011,0.863436193781727,0.554377332790919
684007,2025,6,"CU/FF/FS/SI/SL/ST",30,32640,0.224892485833932,0.883818488893373,0.554355487363653
674444,2025,3,"FC/FF/SL",6,3852,0.271090231575924,0.837553369686351,0.554321800631138
642701,2025,5,"CH/FC/FF/SI/SL",20,12012,0.272498652303858,0.836140905002757,0.554319778653308
605154,2025,3,"CH/FF/SL",6,2730,0.223472496601609,0.885135281881115,0.554303889241362
641712,2023,5,"CH/CU/FF/SI/SL",20,15804,0.256793768079165,0.851716423708779,0.554255095893972
682989,2024,5,"CH/CU/FF/SI/SL",20,1284,0.232700383254161,0.875788555374076,0.554244469314119
656222,2024,4,"CH/CU/FC/FF",12,10665,0.218882545127832,0.889572089100685,0.554227317114259
663372,2023,5,"CH/CU/FF/SI/SL",20,9300,0.259268550604985,0.849178196196304,0.554223373400644
605182,2025,4,"CH/FC/FF/ST",12,990,0.210266592510311,0.898126733807231,0.554196663158771
669438,2023,5,"CH/CU/FF/SL/SV",20,11496,0.236613162395286,0.871753578393782,0.554183370394534
806188,2025,6,"CH/CU/FF/SI/SL/ST",30,13620,0.207385792293999,0.900898286589759,0.554142039441879
671096,2024,4,"CH/CU/FF/ST",12,20952,0.212189036886396,0.89607548800265,0.554132262444523
702352,2025,6,"CH/FC/FF/SI/ST/SV",30,19365,0.256057386063498,0.85219724771996,0.554127316891729
681857,2025,5,"CH/CU/FF/SI/SL",20,13848,0.238271179259443,0.869919947749287,0.554095563504365
691094,2023,3,"CH/SI/SL",6,162,0.215242012204737,0.892928411246266,0.554085211725502
664299,2023,4,"CH/FF/KC/ST",12,25731,0.186057129164786,0.922108762205726,0.554082945685256
663969,2025,5,"CU/FF/FS/SI/ST",20,13368,0.241857646747727,0.866262684524321,0.554060165636024
592773,2024,4,"FF/FS/SI/SL",12,8793,0.266261435568042,0.841835757013904,0.554048596290973
669105,2023,3,"CH/FF/SL",6,570,0.247673424754779,0.8604085497137,0.55404098723424
663485,2024,5,"CU/FC/FF/FS/SI",20,13848,0.2424921797899,0.865587737237558,0.554039958513729
663423,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,20502,0.2451308056017,0.862910871833928,0.554020838717814
548384,2024,4,"CH/FC/SI/ST",12,1071,0.217742463806102,0.890282723340256,0.554012593573179
607536,2023,5,"CH/FC/FF/KC/SI",20,28968,0.289996088627204,0.817925611284058,0.553960849955631
571882,2024,6,"CH/CU/FC/FF/SI/SL",30,20520,0.264807697873172,0.843028477479217,0.553918087676194
694361,2025,4,"CU/FC/FF/ST",12,2745,0.232603867836899,0.87520942479453,0.553906646315715
670032,2023,2,"EP/FA",2,126,0.194306818324711,0.913455199382657,0.553881008853684
680689,2023,5,"CH/CU/FF/SI/SL",20,3972,0.236720729762323,0.871038827978107,0.553879778870215
663773,2023,5,"CH/FF/FS/SI/SL",20,13488,0.252025178563451,0.855695825869296,0.553860502216374
681870,2024,3,"CU/FF/SL",6,1188,0.225315094984516,0.882390338418247,0.553852716701382
675540,2025,3,"CU/FF/SL",6,312,0.197642018077019,0.910047868646921,0.55384494336197
689147,2024,3,"FF/SI/ST",6,6378,0.182706510798094,0.924967374840838,0.553836942819466
687606,2025,4,"CH/FC/FF/SL",12,4014,0.283741727037035,0.823879839577247,0.553810783307141
543391,2024,5,"CH/CU/FF/SI/SL",20,936,0.254669235292973,0.852940257868045,0.553804746580509
693645,2025,5,"CU/FC/FF/SI/ST",20,15036,0.242958026211136,0.864619749324213,0.553788887767674
686973,2024,5,"CH/FF/KC/SI/SL",20,10812,0.252170903907314,0.855307830461081,0.553739367184198
608032,2024,3,"CH/FF/SL",6,4908,0.255534629702324,0.8519030469643,0.553718838333312
669203,2023,6,"CH/CU/FC/SI/SL/ST",30,46155,0.242695639792398,0.86473520241628,0.553715421104339
683155,2025,5,"CH/FF/SI/SL/ST",20,2232,0.224848598220319,0.882529949964527,0.553689274092423
665871,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,10206,0.2367468199278,0.870532259464919,0.553639539696359
664294,2025,2,"FF/SL",2,846,0.248243568567778,0.859024311241382,0.553633939904581
680732,2025,5,"CH/CU/FF/SI/SL",20,28500,0.223920870317343,0.883344758142411,0.553632814229877
607192,2023,3,"CU/FF/SL",6,11334,0.271343771950515,0.835899623381736,0.553621697666125
605155,2024,4,"CU/FF/SI/SL",12,3438,0.2143135954286,0.892849184406136,0.553581389917368
541640,2024,5,"CH/CU/FC/FF/SI",20,3624,0.260411295822044,0.846672408955259,0.553541852388651
669467,2024,4,"FF/KC/SI/SL",12,17406,0.257493547441347,0.849524694334681,0.553509120888014
663542,2024,3,"FC/FF/ST",6,5562,0.220928043625204,0.886034829069408,0.553481436347306
605400,2024,5,"CH/FC/FF/KC/SI",20,38268,0.211893332067081,0.895046751655966,0.553470041861524
681293,2025,6,"CH/CU/FC/FF/SI/ST",30,9270,0.214471979306975,0.892410146793788,0.553441063050382
657376,2025,6,"FC/FF/KC/SI/SL/ST",30,18390,0.246763188229703,0.860116389029776,0.553439788629739
640451,2023,4,"CU/FF/FS/SL",12,8640,0.21946747465465,0.887373426625703,0.553420450640177
689690,2023,3,"FF/SI/ST",6,246,0.209553397718184,0.897201695228167,0.553377546473175
642207,2025,2,"CH/FF",2,3336,0.246190870304601,0.860553027208618,0.55337194875661
685410,2023,4,"CH/CU/FC/FF",12,4959,0.262080103166913,0.844657555824062,0.553368829495488
682847,2023,4,"CH/FF/SI/SL",12,13104,0.265625172751071,0.841100453306506,0.553362813028788
666974,2024,4,"CH/FF/SI/SL",12,9072,0.292487555552738,0.814231782282866,0.553359668917802
694297,2025,6,"CH/CU/FC/FF/SI/ST",30,43770,0.247049675288482,0.859659021125545,0.553354348207013
663878,2025,4,"CU/FF/SI/SL",12,2520,0.221854832974738,0.884799743359416,0.553327288167077
642239,2023,4,"CH/FC/FF/ST",12,3492,0.247852371329783,0.858694248642487,0.553273309986135
676702,2024,3,"FC/FF/SL",6,3432,0.280262331462286,0.826278793316648,0.553270562389467
518397,2025,3,"CH/SI/SL",6,1878,0.266240835501478,0.840288409677307,0.553264622589393
701487,2025,5,"CH/CU/FC/FF/SI",20,6468,0.272245226736674,0.834281827783031,0.553263527259853
641540,2024,6,"CH/FC/FF/KC/SI/SL",30,25320,0.240631435711121,0.865883849270816,0.553257642490969
801434,2025,3,"FC/FF/SL",6,816,0.246168977841184,0.860342943776794,0.553255960808989
669923,2023,6,"CH/FF/FS/KC/SI/SL",30,42345,0.225003439230108,0.881477289190467,0.553240364210288
674370,2024,5,"CH/FC/FF/SI/SL",20,12660,0.261657053386632,0.844800746587852,0.553228899987242
690928,2025,6,"CU/FF/FS/SI/SL/ST",30,13965,0.224646860522993,0.881794062824163,0.553220461673578
676440,2024,6,"CH/CU/FC/FF/SI/ST",30,42765,0.229552912963928,0.876859164757915,0.553206038860921
592094,2023,4,"CH/FF/SL/ST",12,8145,0.196714475199651,0.90965918744085,0.553186831320251
686701,2025,6,"CH/CU/FF/SI/SL/ST",30,19680,0.230475050869451,0.875858277402965,0.553166664136208
687888,2023,5,"CH/FC/FF/SI/ST",20,4380,0.244381046590272,0.861884040617176,0.553132543603724
684007,2024,7,"CH/CU/FC/FF/FS/SI/ST",42,46602,0.252960370514581,0.85325251064863,0.553106440581606
670280,2025,3,"CU/FF/FS",6,6144,0.203529664021952,0.902641167473407,0.553085415747679
663321,2025,3,"FF/FS/SL",6,1326,0.241863770885868,0.8642477765679,0.553055773726884
592789,2023,6,"CH/CU/FC/FF/SI/SL",30,21000,0.262647633367772,0.843403586622807,0.55302560999529
570632,2024,4,"CH/FF/SI/SL",12,15822,0.310755965026895,0.795266562129667,0.553011263578281
547179,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,37638,0.235661118575166,0.870359406666818,0.553010262620992
670810,2025,5,"CH/CU/FC/FF/SL",20,1272,0.281635998542669,0.824316684547207,0.552976341544938
669194,2023,6,"CH/CU/FC/FF/SL/ST",30,35310,0.215702945555646,0.890233441590197,0.552968193572922
657508,2023,4,"CH/FF/KC/SL",12,9621,0.252140909037435,0.853792612656499,0.552966760846967
656970,2023,5,"CH/CU/FC/FF/ST",20,4332,0.195847466886746,0.910083768944179,0.552965617915462
607536,2025,6,"CH/FC/FF/KC/SI/ST",30,37155,0.262186099676765,0.843737018300278,0.552961558988521
543521,2023,4,"CU/FC/FF/ST",12,9108,0.21437603173353,0.891481431850064,0.552928731791797
680573,2024,4,"CH/CU/FF/SL",12,20655,0.217622798258082,0.888211172839468,0.552916985548776
657571,2023,4,"FC/FF/ST/SV",12,9585,0.192810604833523,0.912997553942632,0.552904079388077
605400,2025,5,"CH/FC/FF/KC/SI",20,18816,0.214653258821537,0.891123623248639,0.552888441035088
668964,2024,5,"CH/CU/FC/FF/SL",20,25800,0.265277823637793,0.840464127171978,0.552870975404886
669459,2025,2,"FF/SL",2,129,0.244093990682647,0.861639682936621,0.552866836809634
668984,2023,4,"CH/FF/SL/ST",12,2079,0.218193074599294,0.887529169899131,0.552861122249212
622608,2025,5,"CH/CU/FF/SI/SL",20,27408,0.259768383098924,0.845789747340975,0.55277906521995
669620,2025,5,"CH/CU/FC/FF/SI",20,2472,0.258615967691635,0.846923857788771,0.552769912740203
663158,2025,3,"CH/FF/SI",6,6444,0.304662744011078,0.800869211355849,0.552765977683463
471911,2024,6,"CH/CU/FF/SI/SL/ST",30,25395,0.262439891010171,0.842941282052037,0.552690586531104
669199,2025,4,"FF/FS/SL/ST",12,10287,0.232315828065191,0.87300934770349,0.55266258788434
682842,2025,3,"FF/SI/SL",6,6984,0.228863716382832,0.876382824291148,0.55262327033699
670871,2024,4,"CH/FF/SI/SL",12,2439,0.247077610233467,0.858156048501527,0.552616829367497
656550,2025,5,"CH/CU/FC/FF/SL",20,23520,0.269820873699936,0.835373250627468,0.552597062163702
523260,2023,5,"CH/FF/KC/SI/SL",20,8544,0.233649980775302,0.871477747525077,0.552563864150189
669674,2023,5,"CH/CU/FF/FS/SL",20,9312,0.238273987563017,0.866794275174028,0.552534131368522
595345,2025,3,"FC/FF/SL",6,6300,0.233704694337678,0.871350180687185,0.552527437512431
696270,2025,4,"FC/FS/SI/ST",12,2421,0.292857214193215,0.812184546593327,0.552520880393271
571510,2023,5,"CH/CU/FF/SI/SL",20,14136,0.214080738510191,0.890870654352924,0.552475696431558
669854,2023,4,"CH/CU/FF/SL",12,8145,0.234818528443138,0.870123417630108,0.552470973036623
519293,2023,4,"CH/CU/FF/SL",12,7767,0.207145542558944,0.897730924491443,0.552438233525194
573009,2025,3,"CH/CU/SI",6,1128,0.245071539226165,0.859732604629683,0.552402071927923
665795,2025,5,"CH/CU/FF/SI/SL",20,27024,0.221532493523202,0.883256409691053,0.552394451607127
669358,2024,4,"CH/FF/KC/SL",12,10854,0.215467063399383,0.889202393787625,0.552334728593504
686752,2025,6,"CH/CU/FC/FF/SI/SL",30,40470,0.238419884077774,0.866156861680605,0.552288372879189
646242,2023,5,"CH/CU/FF/SI/SL",20,1920,0.226794552275755,0.877775687384646,0.5522851198302
605280,2025,6,"CH/FC/FF/SI/SL/ST",30,41385,0.239646982764634,0.864872453725003,0.552259718244818
683618,2025,5,"CU/FC/FF/SI/SL",20,3348,0.248884584914785,0.855627049157319,0.552255817036052
656271,2025,4,"CH/FF/SI/SL",12,9126,0.28993519073534,0.814569587525761,0.552252389130551
669456,2023,5,"CH/FC/FF/KC/SL",20,23448,0.243284018151657,0.861176898743005,0.552230458447331
519141,2025,2,"FF/KC",2,2400,0.225965822228636,0.878370418890899,0.552168120559767
666204,2023,2,"FF/SL",2,1215,0.24190092328269,0.862386745942589,0.552143834612639
663158,2024,3,"CH/FF/SI",6,5838,0.306589194886984,0.7976764493932,0.552132822140092
668933,2023,3,"FC/SI/SL",6,13902,0.260710664531768,0.843487103403868,0.552098883967818
663878,2024,4,"CU/FF/SI/SL",12,9522,0.205067858449246,0.899124386251885,0.552096122350565
689147,2025,3,"FF/SI/ST",6,6438,0.202695354207399,0.901482796413674,0.552089075310537
605400,2023,5,"CH/FC/FF/KC/SI",20,37044,0.213570728888008,0.890606429203728,0.552088579045868
594902,2023,7,"CH/CU/FC/FF/SI/SL/ST",42,24894,0.24624397227581,0.857874616744405,0.552059294510108
672578,2025,5,"FF/FS/KC/SI/SL",20,9084,0.247227224312605,0.856836253605537,0.552031738959071
660906,2023,5,"CH/CU/FF/SI/SL",20,3696,0.242358769647071,0.861679846665419,0.552019308156245
671106,2024,5,"CH/FC/FF/SI/ST",20,19968,0.241103223630384,0.86291061213234,0.552006917881362
680570,2023,6,"CH/CU/FC/FF/SL/ST",30,31560,0.220450677970475,0.883550048609609,0.552000363290042
676961,2025,6,"CH/CU/FC/FF/SI/SL",30,11130,0.235331192670866,0.868559140910636,0.551945166790751
572403,2023,5,"CH/FC/FF/SI/ST",20,12228,0.235490649609925,0.868387479518823,0.551939064564374
674072,2023,4,"CH/CU/FF/SL",12,12510,0.220404035497227,0.88346196521262,0.551933000354923
656288,2023,5,"CH/FF/KC/SI/SL",20,24972,0.232016164060123,0.8717882353305,0.551902199695311
657612,2024,3,"FF/SI/SL",6,5892,0.315230751860588,0.788502478792478,0.551866615326534
682990,2025,5,"CH/CU/FC/SI/SL",20,29616,0.24734646014318,0.856382456968704,0.551864458555942
694037,2023,4,"CU/FF/SI/SL",12,4392,0.237827609984277,0.865826729771832,0.551827169878055
593974,2025,4,"CH/FF/SI/SL",12,10242,0.29443262286959,0.809173101872695,0.551802862371142
656288,2024,5,"CH/FF/KC/SI/SL",20,34428,0.231844158814358,0.87169084310833,0.551767500961344
692230,2024,6,"CH/CU/FC/FF/SI/SL",30,3495,0.236491127349277,0.866918487049225,0.551704807199251
694973,2024,6,"CH/CU/FF/FS/SL/ST",30,31875,0.253359497274918,0.850036424652913,0.551697960963915
687362,2025,4,"CH/FC/FF/ST",12,4194,0.207358391155184,0.896019464247647,0.551688927701416
630023,2023,4,"FF/FS/SI/SL",12,12078,0.273668951234762,0.829703121054525,0.551686036144643
814005,2024,5,"CH/CU/FF/SL/ST",20,2808,0.214694442997149,0.888653310786761,0.551673876891955
605288,2025,5,"CH/CU/FF/SI/SL",20,22704,0.245187131279099,0.858089391322966,0.551638261301033
663767,2025,5,"CH/FC/FF/SI/ST",20,8304,0.231180057658252,0.872092734835783,0.551636396247018
670990,2024,4,"CU/FF/SI/ST",12,6912,0.190845691408625,0.912407407043537,0.551626549226081
666277,2023,3,"CH/FF/SL",6,5298,0.208379317486561,0.894851234430023,0.551615275958292
663460,2025,5,"CH/FF/SI/SL/ST",20,21540,0.239098440335891,0.864097992621198,0.551598216478544
674944,2024,4,"FF/FS/SI/SL",12,2187,0.240629439256036,0.862565692789968,0.551597566023002
458677,2025,4,"FC/FF/FS/SL",12,7344,0.28132554078949,0.821800210714925,0.551562875752207
543294,2025,4,"CH/CU/FF/SI",12,23139,0.228347300108218,0.874756716349722,0.55155200822897
682243,2024,7,"FC/FF/FS/KC/SI/SL/ST",42,49482,0.235086443384885,0.868008616197104,0.551547529790994
543101,2025,5,"FF/FS/KC/SI/SL",20,7548,0.231304976878032,0.871767503008931,0.551536239943482
674285,2025,4,"CH/FF/SI/SL",12,4905,0.252349322007344,0.850717173247027,0.551533247627186
669952,2023,4,"CU/FF/SL/ST",12,2241,0.231024753155282,0.872037753012019,0.551531253083651
681869,2025,6,"CH/CU/FC/FF/SI/ST",30,8265,0.214599712070518,0.888436298010455,0.551518005040487
502085,2025,4,"FC/KC/SI/SL",12,2709,0.267752360968373,0.83517622875067,0.551464294859521
621244,2023,4,"CH/FF/SI/SV",12,26415,0.216330440198877,0.886519303942081,0.551424872070479
668909,2023,4,"CH/CU/FF/SL",12,12465,0.198758995600706,0.90408178097081,0.551420388285758
675512,2025,6,"CU/FC/FF/FS/SI/SL",30,9840,0.234843538481096,0.867874485391992,0.551359011936544
661403,2025,2,"FC/SL",2,2220,0.292007940179545,0.81070666721811,0.551357303698828
669422,2024,5,"CU/FF/FS/SI/ST",20,3924,0.221963408961007,0.880684151876515,0.551323780418762
623474,2025,5,"CH/CU/FF/SI/SL",20,15372,0.247201975820027,0.85542652479128,0.551314250305653
663554,2024,7,"FC/FF/FS/KC/SI/SL/SV",42,32202,0.243221587105376,0.859314508219111,0.551268047662243
663567,2024,7,"CH/CU/FC/FF/SI/SL/SV",42,18702,0.236752525399606,0.865778076379101,0.551265300889353
594580,2023,4,"CH/FF/SI/ST",12,9225,0.218802582883117,0.883615640963053,0.551209111923085
605130,2024,5,"CU/FF/SI/SL/ST",20,12264,0.224462414494784,0.877917036519985,0.551189725507385
676477,2025,4,"CH/SI/SL/ST",12,10620,0.215617489237615,0.886758725055434,0.551188107146524
682610,2025,4,"FC/FF/SI/SL",12,2007,0.25226788361117,0.850094382420293,0.551181133015731
573124,2024,2,"SI/ST",2,3246,0.133441892132164,0.968901367195437,0.5511716296638
572955,2023,3,"CU/FF/SL",6,6504,0.212377586870409,0.88995688602307,0.55116723644674
445926,2025,5,"CH/CU/FC/SI/SL",20,2052,0.219268662896317,0.882994681063357,0.551131671979837
642397,2023,3,"FF/SI/SL",6,5784,0.247971364273512,0.854188523825002,0.551079944049257
647336,2024,5,"CH/FF/SI/SL/SV",20,17304,0.217668739859809,0.884424844636078,0.551046792247944
687134,2025,5,"CU/FC/FF/FS/SL",20,12396,0.26056041473917,0.841429288316449,0.550994851527809
593974,2023,4,"CH/FF/SI/SL",12,7893,0.277259698270107,0.824649779148964,0.550954738709535
660896,2024,4,"CH/FF/SI/SL",12,8370,0.248548390459329,0.853323131765497,0.550935761112413
672782,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,19782,0.225192923824793,0.876658265098174,0.550925594461484
700187,2024,2,"FF/ST",2,969,0.106110212343569,0.995718342099626,0.550914277221597
663568,2025,6,"CH/FC/FF/SI/SL/ST",30,25305,0.255188986420998,0.846631053457686,0.550910019939342
656794,2023,5,"CH/CU/FF/SI/SV",20,3312,0.195037811080818,0.906772448429409,0.550905129755114
458677,2024,4,"FC/FF/FS/SL",12,7344,0.274713402932139,0.827074460324344,0.550893931628241
685107,2023,3,"CH/FF/SL",6,330,0.221304080115059,0.880477587676172,0.550890833895615
641329,2025,3,"CH/FF/SL",6,6612,0.23668059534587,0.865073918024045,0.550877256684957
681982,2025,4,"CH/FF/SI/ST",12,10422,0.243046988857644,0.858690820189016,0.55086890452333
527048,2025,5,"CH/CU/FC/FF/SI",20,10824,0.259094745401657,0.842620804355143,0.5508577748784
608650,2025,5,"CH/CU/FC/FF/SI",20,8892,0.267422971564004,0.834252254464491,0.550837613014247
686580,2025,4,"CU/FC/FF/ST",12,4491,0.248586848210338,0.853050412333962,0.55081863027215
681882,2024,4,"FF/KC/SI/SL",12,1008,0.204805318968003,0.896744653651751,0.550774986309877
642239,2024,3,"FC/FF/ST",6,684,0.271315706415726,0.829979229609572,0.550647468012649
666720,2023,4,"CH/FF/SI/SL",12,2502,0.260993327955565,0.84024302013016,0.550618174042863
681869,2024,5,"CH/CU/FC/FF/ST",20,10056,0.191107937027978,0.910127102516778,0.550617519772378
808967,2024,6,"CU/FC/FF/FS/SI/SL",30,21930,0.22534005155947,0.875700314671934,0.550520183115702
669456,2024,5,"CH/FC/FF/KC/SL",20,1992,0.238456405093153,0.862580166892038,0.550518285992596
677976,2024,4,"CH/FF/SI/SL",12,1638,0.262834850632632,0.83817607836396,0.550505464498296
657697,2023,4,"FC/SI/SL/ST",12,486,0.259334706037001,0.84167163402769,0.550503170032346
674370,2023,5,"CH/FC/FF/SI/SL",20,11280,0.248421065743123,0.852580282937122,0.550500674340123
620982,2024,5,"FF/FS/SI/SL/ST",20,2640,0.253227640862773,0.847621632739542,0.550424636801157
621076,2023,5,"CH/CU/FF/SI/SL",20,13080,0.218781419587346,0.882017512748897,0.550399466168121
592426,2025,3,"CU/FF/SL",6,4650,0.251744751685658,0.849004486435071,0.550374619060365
571927,2023,4,"CH/CU/SI/SL",12,16344,0.214653664322725,0.886089403048459,0.550371533685592
547179,2023,7,"CH/CU/FC/FF/SI/SL/ST",42,42588,0.237630583331474,0.863064149718419,0.550347366524947
682847,2025,5,"CH/FC/FF/SI/SL",20,18000,0.263223694071268,0.837402301880107,0.550312997975687
612434,2024,4,"CH/FF/SI/SL",12,2088,0.247742554350093,0.852825788638082,0.550284171494088
612434,2023,4,"CH/FF/SI/SL",12,9072,0.253208101859918,0.84732718311734,0.550267642488629
665795,2024,5,"CH/CU/FF/SI/SL",20,20808,0.239752222694931,0.860680842900112,0.550216532797522
684974,2025,4,"CH/FC/FF/ST",12,1584,0.188741301475563,0.911644986775962,0.550193144125762
641482,2023,5,"CH/FC/FF/SL/ST",20,12804,0.211172100855888,0.889139839276251,0.55015597006607
673929,2024,3,"CU/FF/SL",6,3360,0.199738942798973,0.90057242992007,0.550155686359522
677020,2025,2,"CU/FF",2,258,0.233553956156863,0.866642814001949,0.550098385079406
623465,2025,4,"FC/FF/SI/ST",12,828,0.212212034595078,0.887967895486088,0.550089965040583
605130,2023,5,"CU/FF/SI/SL/ST",20,14364,0.214776095865168,0.885353686665554,0.550064891265361
669302,2024,6,"CU/FC/FF/FS/SI/SL",30,45615,0.252150902520322,0.847897287553162,0.550024095036742
673111,2023,2,"CH/FF",2,135,0.243228283265477,0.856750379870738,0.549989331568107
666619,2023,3,"CH/SI/SL",6,6264,0.272894172654663,0.827058580528166,0.549976376591415
663969,2024,5,"CU/FF/FS/SI/ST",20,6936,0.228777523017769,0.871156973119792,0.54996724806878
681168,2025,4,"CH/FF/SI/SL",12,2925,0.24982492538789,0.850104783275838,0.549964854331864
701643,2023,4,"CH/FC/SI/ST",12,5751,0.222015683801903,0.877840035678484,0.549927859740193
691769,2025,2,"FF/SL",2,213,0.217080857692508,0.882702287917835,0.549891572805172
656266,2024,2,"SI/SL",2,264,0.20191485861061,0.897822633977114,0.549868746293862
696131,2024,6,"CH/FC/FF/SI/SL/ST",30,9945,0.244980703006321,0.854720591516367,0.549850647261344
453286,2023,5,"CH/CU/FC/FF/SL",20,29568,0.211761774542725,0.887937421404744,0.549849597973734
656302,2025,6,"CH/FF/KC/SI/SL/ST",30,45660,0.239877489137365,0.859814039724125,0.549845764430745
660600,2024,3,"FF/SI/SL",6,1914,0.246653440943345,0.853022703919722,0.549838072431534
450203,2025,5,"CH/CU/FC/FF/SI",20,30576,0.204037473058833,0.895635899653637,0.549836686356235
681217,2023,7,"CU/FC/FF/FS/SI/SL/ST",42,15984,0.224370069752931,0.875285744639788,0.549827907196359
502624,2024,6,"CH/CU/FC/FF/SI/ST",30,15240,0.209026943421928,0.89062068497255,0.549823814197239
